Date,Latitude,Longitude,Altitude,Speed,Course,Vertical accuracy, horizontal accuracy
23/12/2018 17:18:23,40.8740757192898,29.12767577793233,4.737515735371673,2.432347059249878,86.4986904415788,3.0,32.00483309472351
23/12/2018 17:20:40,40.8745355198235,29.127949880475455,3.0432581901550293,-1.0,-1.0,10.0,165.0
23/12/2018 17:27:08,40.90517585777688,29.152615609674864,3.0432581901550293,-1.0,-1.0,49.551177978515625,1463.0
23/12/2018 17:27:16,40.87694116846034,29.121415297611243,-77.51434396704917,4.380246639251709,-1.0,76.28058624267578,96.00000000000001
23/12/2018 17:27:17,40.87698153021354,29.121445529416867,-4.6739548633497705,4.491389751434326,-1.0,3.0,96.00000000000001
23/12/2018 17:27:18,40.876972394754546,29.121435091662118,-0.4986824888984529,4.491389751434326,-1.0,3.0,128.0
23/12/2018 17:27:19,40.87696878160089,29.121455015236858,-0.0811552514533247,4.747898578643799,-1.0,3.0,128.0
23/12/2018 17:27:20,40.877024580831566,29.12144134890939,-0.03940252770880903,5.0040788650512695,-1.0,3.0,96.00000000000001
23/12/2018 17:27:21,40.87708171670892,29.12140316835435,-0.035227255334355334,5.082230567932129,-1.0,3.0,96.00000000000001
23/12/2018 17:27:22,40.877077195069205,29.121370865262918,-0.034809728096909964,5.036788463592529,-1.0,3.0,96.00000000000001
23/12/2018 17:27:23,40.87708524320743,29.121350990915534,-0.034767975373164006,5.082230567932129,-1.0,3.0,48.00000000000001
23/12/2018 17:27:24,40.87707914722807,29.12141769138397,-0.03476380010079083,4.9714579582214355,-1.0,3.0,48.00000000000001
23/12/2018 17:27:25,40.877085594402566,29.12140071042859,-0.03476338257355849,4.9714579582214355,-1.0,3.0,48.00000000000001
23/12/2018 17:27:26,40.87710443955892,29.121357991245215,-0.03476334082083099,4.9714579582214355,-1.0,3.0,48.00000000000001
23/12/2018 17:27:27,40.877105507136996,29.121350623773534,-0.03476333664556108,5.240205764770508,-1.0,3.0,48.00000000000001
