Date,Latitude,Longitude,Altitude,Speed,Course,Vertical accuracy, horizontal accuracy
11/01/2019 23:02:53,47.39988413562562,8.515756249426262,484.7403869628906,-1.0,-1.0,26.60488510131836,65.0
11/01/2019 23:03:10,47.39986136932829,8.51583828992448,484.7403869628906,-1.0,-1.0,26.62101173400879,158.60875959599724
11/01/2019 23:03:14,47.39917972576927,8.513542930544782,483.3510538265667,1.7367435693740845,-1.0,65.75862121582031,64.0
11/01/2019 23:03:15,47.39908757471232,8.513743465462042,487.59016240343556,1.7367435693740845,-1.0,3.8873841762542725,32.0
11/01/2019 23:03:16,47.399089039426435,8.513814003760842,526.3431249744744,1.2100790739059448,-1.0,3.1017582416534424,32.0
11/01/2019 23:03:17,47.39907454971337,8.513813119807638,529.6134041417346,1.188643217086792,-1.0,3.095275402069092,48.00000000000001
11/01/2019 23:03:18,47.399057724720684,8.513813485426793,529.5405297147106,1.799214243888855,-1.0,3.6483983993530273,48.00000000000001
11/01/2019 23:03:19,47.39903496459575,8.51382193638334,529.0562708364613,3.160459041595459,-1.0,3.6571197509765625,32.0
11/01/2019 23:03:20,47.399012277240416,8.513856848338243,528.298183083402,3.160459041595459,-1.0,3.021975040435791,32.0
11/01/2019 23:03:21,47.399076197899674,8.513975565093505,546.1477247067191,3.624187707901001,-1.0,119.40484619140625,32.00483309472351
11/01/2019 23:03:22,47.399057025925245,8.513989560875821,528.3149341225492,5.655972957611084,87.2616089114909,3.0382602214813232,24.00362482104263
11/01/2019 23:03:23,47.399075073928394,8.514039986053392,527.7298843729483,5.655972957611084,87.13029169450823,3.0,16.002416547361754
11/01/2019 23:03:24,47.39907719972329,8.514128623792033,527.8840197788476,5.326447486877441,82.19890877413735,3.0,16.002416547361754
11/01/2019 23:03:25,47.39907884993763,8.5142398169547,527.4828317569376,5.326447486877441,76.08640173116369,3.0,12.001812410521316
11/01/2019 23:03:26,47.399013418783426,8.514380603447778,527.0163884918559,6.8945417404174805,76.06336975097656,3.0,12.001812410521316
11/01/2019 23:03:27,47.399033464889435,8.514493959633553,526.7831963137852,8.982320785522461,75.22770690917969,3.0,12.001812410521316
11/01/2019 23:03:28,47.39913050422312,8.51459083045832,526.6658341272282,9.433213233947754,72.0423901575717,3.0,12.001812410521316
11/01/2019 23:03:29,47.39916320653971,8.514718311594471,526.4072351156036,9.386852264404297,72.26466500373142,3.0,12.001812410521316
11/01/2019 23:03:30,47.399194163595986,8.514847914197347,526.4371857613162,9.433213233947754,74.05554743429795,3.0,12.001812410521316
11/01/2019 23:03:31,47.39922084950152,8.514978926160216,526.2253431794031,10.181506156921387,74.02201120547318,3.0,12.001812410521316
11/01/2019 23:03:32,47.39924556631109,8.51511802877701,525.8196374368367,10.316576957702637,73.69373182339486,3.0,12.001812410521316
11/01/2019 23:03:33,47.39926954107451,8.51525283813307,525.4807331223458,10.181506156921387,73.14324188232422,3.0,8.001208273680877
11/01/2019 23:03:34,47.399298315399676,8.515381676726813,525.2361249174592,10.03547191619873,73.14324188232422,3.0,8.001208273680877
11/01/2019 23:03:35,47.39932686676443,8.515510387177951,525.0142397805644,9.88047981262207,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:36,47.39935465696938,8.515643835584184,524.7246440403123,9.943754196166992,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:37,47.399385573656154,8.515773596536162,524.2608455990995,10.250726699829102,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:38,47.399413148418894,8.515903457839173,523.6653141436502,10.098959922790527,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:39,47.399440655830276,8.5160342888238,523.1241203731053,10.098959922790527,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:40,47.39946744167973,8.516161687923258,522.7906736034726,9.899669647216797,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:41,47.39949399887467,8.516287999497024,522.5026109089313,9.98045825958252,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:42,47.39952287481847,8.516425339517774,522.0821969734616,10.206725120544434,72.79483795166016,3.0,8.001208273680877
11/01/2019 23:03:43,47.399550663044735,8.516556270999505,521.5089666150708,10.206725120544434,72.4359359741211,3.0,8.001208273680877
11/01/2019 23:03:44,47.39956590040167,8.516714954749718,520.864918725716,10.206725120544434,72.4359359741211,3.0,8.001208273680877
11/01/2019 23:03:45,47.39957549301835,8.516847374345277,520.3457348840462,9.58749008178711,72.4359359741211,3.0,16.002416547361754
11/01/2019 23:03:46,47.39958604479385,8.51698146962039,518.5469353963636,9.58749008178711,71.9266128540039,3.0,16.002416547361754
11/01/2019 23:03:47,47.39959710947527,8.517116796540124,517.3201682405642,9.586009979248047,71.9266128540039,3.0,16.002416547361754
11/01/2019 23:03:48,47.39960675715285,8.51723580386578,516.3007874234216,9.278643608093262,71.88094329833984,3.0,16.002416547361754
11/01/2019 23:03:49,47.39962797427142,8.517348572342097,515.3914091561605,9.155840873718262,71.88094329833984,3.0,16.002416547361754
11/01/2019 23:03:50,47.39964914127758,8.517464881537217,514.555213761075,9.155840873718262,76.34847259521484,3.0,16.002416547361754
11/01/2019 23:03:51,47.39966522787627,8.517562427497083,513.7011779618009,8.66025447845459,76.34847259521484,3.0,16.002416547361754
11/01/2019 23:03:52,47.39968275933112,8.51766873477951,512.9800505049203,8.332303047180176,76.34847259521484,3.0,16.002416547361754
11/01/2019 23:03:53,47.39969978296802,8.51777811844153,512.4772736967323,8.884110450744629,79.49605560302734,3.0,16.002416547361754
11/01/2019 23:03:54,47.399714700988476,8.517896616215708,511.97518327177283,9.82811450958252,79.49605560302734,3.0,16.002416547361754
11/01/2019 23:03:55,47.39972978261995,8.518016413595431,511.30952012771434,9.82811450958252,79.49605560302734,3.0,16.002416547361754
11/01/2019 23:03:56,47.39974520276864,8.518138899906784,510.47478975080855,9.82811450958252,79.49605560302734,3.0,16.002416547361754
11/01/2019 23:03:57,47.39976329639805,8.51828262238113,509.6649556291336,10.522187232971191,79.49605560302734,3.0,16.002416547361754
11/01/2019 23:03:58,47.399776471592695,8.518433798130092,508.9689575685286,11.314671516418457,84.98648071289062,3.0,16.002416547361754
11/01/2019 23:03:59,47.39978547271894,8.518584910104595,508.361467137468,11.308317184448242,84.98648071289062,3.0,16.002416547361754
11/01/2019 23:04:00,47.3997926749485,8.51875112050358,507.613852859987,11.314671516418457,86.34944915771484,3.0,24.00362482104263
11/01/2019 23:04:01,47.39979274287163,8.518925836093631,506.8020186783326,11.619802474975586,90.0,3.0,24.00362482104263
11/01/2019 23:04:02,47.39978904967534,8.519083749257527,505.9746438539173,11.946008682250977,92.1146469116211,3.0,24.00362482104263
11/01/2019 23:04:03,47.39977998124502,8.519258816621853,505.20300866639764,11.946008682250977,96.01905822753906,3.0,24.00362482104263
11/01/2019 23:04:04,47.39976525768952,8.519437346534591,504.45282268670815,11.946008682250977,100.6244125366211,3.0,16.002416547361754
11/01/2019 23:04:05,47.39974655404983,8.519584191260488,503.6312830926454,11.927289962768555,100.6244125366211,3.0,16.002416547361754
11/01/2019 23:04:06,47.39972570150961,8.519744179755055,502.88176463128605,11.983888626098633,101.27552032470703,3.0,24.00362482104263
11/01/2019 23:04:07,47.39970363523184,8.519907180626726,502.2224499921814,11.983888626098633,101.27552032470703,3.0,24.00362482104263
11/01/2019 23:04:08,47.399677251241606,8.520093744911577,501.61214596967716,11.983888626098633,103.99422454833984,3.0,24.00362482104263
11/01/2019 23:04:09,47.39964528544411,8.520282645626082,501.00383163187985,12.054107666015625,103.99422454833984,3.0,24.00362482104263
11/01/2019 23:04:10,47.39960771752221,8.520455979918815,500.14264619419384,12.367429733276367,109.99276733398438,3.0,16.002416547361754
11/01/2019 23:04:11,47.39956401341126,8.520632892858739,499.0875335098002,12.658382415771484,109.99276733398438,3.0,16.002416547361754
11/01/2019 23:04:12,47.39952512204955,8.520790323932996,498.0820771730015,12.620182037353516,109.99276733398438,3.0,24.00362482104263
11/01/2019 23:04:13,47.3994818111008,8.52095652172855,497.1528877404935,12.620182037353516,112.979248046875,3.0,24.00362482104263
11/01/2019 23:04:14,47.399439010373115,8.521103928307014,496.15008110193025,12.32977294921875,114.09437561035156,3.0,24.00362482104263
11/01/2019 23:04:15,47.39939064175896,8.521258264820563,495.1879229966677,12.364458084106445,117.16265869140625,3.0,24.00362482104263
11/01/2019 23:04:16,47.39933345669419,8.52142234281386,494.34540591661016,12.364458084106445,117.25311279296875,3.0,24.00362482104263
11/01/2019 23:04:17,47.399282870670824,8.52156697650116,493.57560733360435,12.277729988098145,117.25311279296875,3.0,24.00362482104263
11/01/2019 23:04:18,47.39922064741871,8.521744882922533,492.8718025241319,12.082315444946289,117.25311279296875,3.0,24.00362482104263
11/01/2019 23:04:19,47.3991643192387,8.52190593437176,492.2022277072472,11.835249900817871,117.25311279296875,3.0,24.00362482104263
11/01/2019 23:04:20,47.39910930838554,8.522055730110825,491.49416304782426,11.528173446655273,115.54093933105469,3.0,16.002416547361754
11/01/2019 23:04:21,47.39906598214958,8.522189263361748,490.82344813461646,11.528173446655273,115.54093933105469,3.0,16.002416547361754
11/01/2019 23:04:22,47.39901734933194,8.522335889737407,490.1824508620457,10.656072616577148,116.1435317993164,3.0,16.002416547361754
11/01/2019 23:04:23,47.39897073297802,8.522475762563577,489.6635720820542,10.656072616577148,116.1435317993164,3.0,16.002416547361754
11/01/2019 23:04:24,47.39892776959912,8.5226090633635,489.1761312255394,10.740581512451172,113.7164535522461,3.0,16.002416547361754
11/01/2019 23:04:25,47.39888772946341,8.522745363291524,488.8259772277786,11.152386665344238,111.48029327392578,3.0,16.002416547361754
11/01/2019 23:04:26,47.39885661391367,8.522875038109593,488.6391857049556,11.187261581420898,108.81476593017578,3.0,16.002416547361754
11/01/2019 23:04:27,47.398825344007655,8.523038824194904,488.539097861267,11.187261581420898,105.5548324584961,3.0,16.002416547361754
11/01/2019 23:04:28,47.39880288828518,8.52318667707316,488.46602755346066,11.828792572021484,98.94515991210938,3.0,16.002416547361754
11/01/2019 23:04:29,47.39879148959969,8.523332222104585,488.28607037619565,12.336033821105957,95.38721466064453,3.0,16.002416547361754
11/01/2019 23:04:30,47.39879134624135,8.523501435429916,488.0812521487036,12.640641212463379,90.0,3.0,16.002416547361754
11/01/2019 23:04:31,47.39879663616868,8.523689904786753,488.608383851345,12.640641212463379,87.60721588134766,3.0,16.002416547361754
11/01/2019 23:04:32,47.39880177836643,8.52387114236535,489.10098959973413,12.906944274902344,87.60721588134766,3.0,16.002416547361754
11/01/2019 23:04:33,47.398807237655525,8.524063555878522,489.36404411988553,13.29025936126709,87.60721588134766,3.0,16.002416547361754
11/01/2019 23:04:34,47.39881267882276,8.524255330684186,489.54410323401,13.544241905212402,87.60721588134766,3.0,16.002416547361754
11/01/2019 23:04:35,47.39881801796778,8.524452223307572,489.68977027823496,13.544241905212402,88.00177764892578,3.0,16.002416547361754
11/01/2019 23:04:36,47.39882242944614,8.524638440598205,489.8020603713294,13.277978897094727,88.00177764892578,3.0,16.002416547361754
11/01/2019 23:04:37,47.39882076869238,8.524818096411092,489.90194904860755,13.218043327331543,93.07247924804688,3.0,16.002416547361754
11/01/2019 23:04:38,47.39881097379908,8.524998784653125,489.9948846936792,12.73099136352539,97.57154083251953,3.0,16.002416547361754
11/01/2019 23:04:39,47.39879352070115,8.525171341201263,489.63284036756136,12.73099136352539,99.18952941894531,3.0,16.002416547361754
11/01/2019 23:04:40,47.39877591056078,8.525331657722637,489.1778920384652,12.654084205627441,99.18952941894531,3.0,16.002416547361754
11/01/2019 23:04:41,47.39875468231577,8.52549747561217,488.8052792856337,12.654084205627441,100.89661407470703,3.0,16.002416547361754
11/01/2019 23:04:42,47.398727943145595,8.525684032554711,488.6547489673817,13.122773170471191,102.81949615478516,3.0,16.002416547361754
11/01/2019 23:04:43,47.39869105617232,8.525878187936312,488.63991566211905,14.080565452575684,107.05282592773438,3.0,16.002416547361754
11/01/2019 23:04:44,47.39864539588983,8.526074629471887,488.3302658276865,14.080565452575684,110.10736083984375,3.0,16.002416547361754
11/01/2019 23:04:45,47.39860500407528,8.526236261685774,487.9673489399464,14.073229789733887,112.24388122558594,3.0,16.002416547361754
11/01/2019 23:04:46,47.39854916463475,8.526432500223448,487.6411280519536,14.05826187133789,112.88319396972656,3.0,16.002416547361754
11/01/2019 23:04:47,47.39850011814914,8.526603641634848,487.23370737917,13.959357261657715,112.88319396972656,3.0,16.002416547361754
11/01/2019 23:04:48,47.39845031854972,8.526777410940094,486.6587551068135,13.959357261657715,112.88319396972656,3.0,16.002416547361754
11/01/2019 23:04:49,47.398400336871916,8.526951815584473,486.20723522137473,13.959357261657715,112.88319396972656,3.0,16.002416547361754
11/01/2019 23:04:50,47.39835190508413,8.527120812086766,485.87050608439336,14.26690673828125,112.88319396972656,3.0,16.002416547361754
11/01/2019 23:04:51,47.39830354792637,8.527289567835556,485.2853744304608,14.29133415222168,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:52,47.39825451419242,8.527460685866055,484.59778411663,13.595353126525879,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:53,47.398209395227084,8.527618142128642,484.14302044657506,13.595353126525879,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:54,47.398161326020706,8.527785894148774,483.74894788816334,13.380029678344727,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:55,47.39811912494667,8.527933167547983,483.42081992919725,13.348328590393066,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:56,47.39807492375217,8.52808742097192,482.8717046430662,12.843328475952148,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:57,47.398031994232596,8.528237236501926,482.16502919843754,12.22881031036377,112.88066101074219,3.0,16.002416547361754
11/01/2019 23:04:58,47.39798947477625,8.528386965262316,481.3537183434278,12.504498481750488,110.97826385498047,3.0,16.002416547361754
11/01/2019 23:04:59,47.39794548387583,8.528555935735831,480.52557187706736,12.504498481750488,110.97826385498047,3.0,16.002416547361754
11/01/2019 23:05:00,47.397906013754884,8.528709891275247,479.6308126503533,13.27043628692627,110.57157897949219,3.0,16.002416547361754
11/01/2019 23:05:01,47.3978683658012,8.528889917031487,478.7380713468224,13.285554885864258,105.66259765625,3.0,16.002416547361754
11/01/2019 23:05:02,47.39783890429999,8.52905917131692,477.77928427701625,13.007741928100586,102.40251159667969,3.0,16.002416547361754
11/01/2019 23:05:03,47.39781920084232,8.52922398216468,476.8153757848793,13.007741928100586,97.90290832519531,3.0,16.002416547361754
11/01/2019 23:05:04,47.39780562463878,8.529386833915638,475.93664850988444,12.975132942199707,96.32081604003906,3.0,16.002416547361754
11/01/2019 23:05:05,47.39779773658944,8.52956773568858,475.8219142101193,12.882064819335938,93.6411361694336,3.0,16.002416547361754
11/01/2019 23:05:06,47.39779376894024,8.52974435123343,475.8464210047522,13.101317405700684,91.11243438720703,3.0,16.002416547361754
11/01/2019 23:05:07,47.39779472374323,8.529918300013193,476.04239585413734,13.101317405700684,88.04795837402344,3.0,16.002416547361754
11/01/2019 23:05:08,47.397802516224154,8.530099607456247,475.88758538009154,12.504024505615234,85.39019012451172,3.0,16.002416547361754
11/01/2019 23:05:09,47.39781381337211,8.530260683426116,475.64474227214,12.447066307067871,83.1509780883789,3.0,16.002416547361754
11/01/2019 23:05:10,47.397826737323264,8.530412262656553,475.59359638907927,11.945859909057617,80.97660064697266,3.0,16.002416547361754
11/01/2019 23:05:11,47.39784346299786,8.530565648006498,475.39902257225754,11.945859909057617,80.31604766845703,3.0,16.002416547361754
11/01/2019 23:05:12,47.397859957851104,8.530705125972204,474.900616215966,11.147629737854004,78.34567260742188,3.0,16.002416547361754
11/01/2019 23:05:13,47.397880276125015,8.530850205784779,474.64115643971184,10.83687973022461,78.34567260742188,3.0,16.002416547361754
11/01/2019 23:05:14,47.39789924548917,8.53098565389466,474.5558293585708,10.83687973022461,78.34567260742188,3.0,16.002416547361754
11/01/2019 23:05:15,47.39791995637109,8.531133508433834,474.4164494824879,9.335577011108398,78.34320068359375,3.0,16.002416547361754
11/01/2019 23:05:16,47.39794105939293,8.531284158702451,474.21090993237965,9.335577011108398,78.34320068359375,3.0,32.00483309472351
11/01/2019 23:05:17,47.39795599320759,8.531390768230114,474.05385085041576,9.036463737487793,78.34320068359375,3.0,32.00483309472351
11/01/2019 23:05:18,47.397974590225935,8.531523528639084,473.8967508992505,8.765401840209961,78.3431396484375,3.0,32.00483309472351
11/01/2019 23:05:19,47.397990699019175,8.531638526104743,473.68614344319656,8.677754402160645,78.34309387207031,3.0,16.002416547361754
11/01/2019 23:05:20,47.39800913908756,8.531770166079186,473.4680978343099,7.663271427154541,78.34309387207031,3.0,32.00483309472351
11/01/2019 23:05:21,47.3980247647753,8.531881714750892,473.19668389842127,7.663271427154541,78.34308624267578,3.0,16.002416547361754
11/01/2019 23:05:22,47.39803721452699,8.53197059104785,472.8796133056136,6.671710014343262,78.34308624267578,3.0,16.002416547361754
11/01/2019 23:05:23,47.398047425290684,8.532052853650038,472.53638891234846,5.87230110168457,80.68331909179688,3.0,16.002416547361754
11/01/2019 23:05:24,47.3980551154054,8.532121657729062,472.18137555505314,4.03023624420166,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:25,47.39806073776523,8.532170801830196,471.8333131841674,4.03023624420166,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:26,47.39806222170968,8.532183772738914,471.5193992810632,2.321453809738159,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:27,47.398062997324836,8.532190552260431,471.2900342579403,1.3394173383712769,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:28,47.39806279210457,8.532188758464619,471.12405576344054,0.30150577425956726,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:29,47.398063033830574,8.532190871350974,471.0207757850843,0.11619958281517029,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:30,47.3980624920666,8.532186135883213,470.952824496233,0.30150577425956726,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:31,47.398064332628756,8.532202223927317,470.91433381070726,0.6005824208259583,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:32,47.398064923169095,8.532207385741014,470.867088746061,1.878621220588684,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:33,47.39806472580242,8.532205660592147,470.8099594544401,2.8863000869750977,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:34,47.398064287185115,8.532201826712067,470.787986759653,3.6208229064941406,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:35,47.398064915008106,8.53220731440718,470.78688812298685,3.6208229064941406,80.43584442138672,3.0,16.002416547361754
11/01/2019 23:05:36,47.39802932659689,8.532414612732545,470.80419158939833,3.7435548305511475,102.7406005859375,3.0,16.002416547361754
11/01/2019 23:05:37,47.3980307975634,8.53240547100935,470.8308609008832,3.627553939819336,106.74964904785156,3.0,16.002416547361754
11/01/2019 23:05:38,47.39801605388301,8.53250106724103,470.8505566406254,3.914552688598633,102.7406005859375,3.0,16.002416547361754
