Date,Latitude,Longitude,Altitude,Speed,Course,Vertical accuracy, horizontal accuracy
25/08/2018 14:09:55,47.6839862065755,8.66578431980674,406.015151809574,13.0085515975952,266.752409657445,3.04014039039612,16.0
25/08/2018 14:09:56,47.6839452048451,8.6656084066034,405.91843450774,13.2415771484375,264.960086056963,3.053955078125,16.0
25/08/2018 14:09:57,47.6839337634832,8.66542575817088,405.856715048064,13.2988567352295,264.748213588909,3.06563949584961,16.0
25/08/2018 14:09:58,47.6839194927178,8.66525234570216,405.766799815964,13.2988567352295,264.003231195758,3.06441354751587,16.0
25/08/2018 14:09:59,47.6839115675653,8.66506762616634,405.641408146269,13.2820405960083,264.098143504464,3.04922795295715,16.0
25/08/2018 14:10:00,47.6839050531467,8.66489400453795,405.530541342581,13.2820405960083,264.147129621192,3.0320098400116,16.0
25/08/2018 14:10:01,47.6838963295749,8.66472308378921,405.399264232525,13.3937997817993,266.284104567192,3.03673124313354,16.0
25/08/2018 14:10:02,47.6839009689266,8.66454206599392,405.22535160941,13.5268783569336,268.3556736217,3.0282769203186,16.0
25/08/2018 14:10:03,47.6839048892233,8.66436370214893,405.060935810965,13.5268783569336,269.869380145558,3.03375434875488,16.0
25/08/2018 14:10:04,47.6839073103141,8.66418233550678,404.910598357098,13.5268783569336,269.306408633409,3.02227258682251,16.0
25/08/2018 14:10:05,47.68388955599,8.66398996273609,404.774357946672,13.676703453064,269.794657876038,3.01673030853271,16.0
25/08/2018 14:10:06,47.6838864218736,8.66382078294543,404.66501552184,13.676703453064,271.807050171578,3.03397607803345,16.0
25/08/2018 14:10:07,47.6838882693086,8.66365379815513,403.223500889449,13.6007432937622,274.151116453213,3.22008872032166,16.0
25/08/2018 14:10:08,47.6839035333188,8.66347513201271,402.043611389961,13.6007432937622,276.228013055273,3.16521120071411,16.0
25/08/2018 14:10:09,47.6839050144776,8.663310112664,404.156668649372,13.4264869689941,277.510340090808,3.00747323036194,16.0
25/08/2018 14:10:10,47.6839042881486,8.66314760783535,404.302715586251,12.9039373397827,277.755871731092,3.00013399124146,16.0
25/08/2018 14:10:11,47.6839177601761,8.66299533375884,404.259367399079,12.6896266937256,276.355409743672,3.0,16.0
25/08/2018 14:10:12,47.6839387587536,8.66283184008643,404.19859031962,12.2047109603882,277.520640016077,3.0,16.0
25/08/2018 14:10:13,47.6839484295015,8.66267508722165,404.134834389018,12.2047109603882,276.937833634578,3.0,16.0
25/08/2018 14:10:14,47.6839620279431,8.6625379032654,404.073609552793,11.9965114593506,274.235810798921,3.0072615146637,16.0
25/08/2018 14:10:15,47.683963395672,8.66237537913369,404.01381885628,11.7556304931641,274.058034635204,3.0,16.0
25/08/2018 14:10:16,47.6839924715139,8.66222659959874,403.959472477059,11.7556304931641,276.956220503823,3.03567433357239,16.0
25/08/2018 14:10:17,47.6840096724304,8.66204378226774,403.90072668191,12.0191249847412,280.577668764034,3.05293869972229,16.0
25/08/2018 14:10:18,47.684042278393,8.66187530018855,403.841266286965,12.3819904327393,282.729997975289,3.05452299118042,16.0
25/08/2018 14:10:19,47.6840842037301,8.66172613896266,403.789479793369,12.3819904327393,287.640767384744,3.02640843391418,16.0
25/08/2018 14:10:20,47.6841475994111,8.66154220138295,403.768975216275,12.5650129318237,286.587333648675,3.0147716999054,16.0
25/08/2018 14:10:21,47.684185351436,8.66138875658095,403.770852370871,12.5650129318237,288.118935268159,3.01417517662048,16.0
25/08/2018 14:10:22,47.6842101592997,8.66123386155137,403.765025071682,11.8893718719482,289.793724973403,3.00268292427063,12.0
25/08/2018 14:10:23,47.6842492697747,8.66108136061637,403.750434773404,11.8893718719482,288.204367274297,3.0,12.0
25/08/2018 14:10:24,47.6842705366254,8.660959413406,403.722800816818,10.6046314239502,285.247551061842,3.0,12.0
25/08/2018 14:10:25,47.6842843424086,8.66087450221383,403.689275702409,8.72684574127197,279.632807715011,3.00659561157227,12.0
25/08/2018 14:10:26,47.6842717277637,8.66085661806935,403.653678317922,6.26271963119507,264.669010715294,3.04114532470703,16.0
25/08/2018 14:10:27,47.6842578690099,8.66087894805362,403.625728931035,0.00495708035305142,264.036343952854,3.15931081771851,16.0
25/08/2018 14:10:28,47.6842505839367,8.66093091229199,403.605987581214,0.262808233499527,271.584030834798,3.16227769851685,16.0
25/08/2018 14:10:29,47.684252971488,8.66096088589409,403.591461566349,0.259995579719543,274.709416115969,3.16227769851685,16.0
25/08/2018 14:10:30,47.684258765358,8.66098570647459,403.577978935566,0.262808233499527,278.501673746944,3.16227769851685,16.0
25/08/2018 14:10:31,47.684264031495,8.66100453815121,403.563859066042,0.281266093254089,279.910687131204,3.16227769851685,16.0
25/08/2018 14:10:32,47.6842778325544,8.66099487394899,403.549208553699,2.5777735710144,279.170950323335,3.16227769851685,16.0
25/08/2018 14:10:33,47.6842749095711,8.66095071121901,403.531126681176,3.40922117233276,279.855471881954,3.1237473487854,16.0
25/08/2018 14:10:34,47.6842761397264,8.66089801649135,403.515503186306,3.40922117233276,280.393690788551,3.10679626464844,16.0
